Seconds	Ch1	Ch2
107	890.790000	690.690000
107	893.280000	693.070000
107	895.860000	695.390000
107	898.530000	697.910000
107	901.000000	700.280000
107	903.320000	702.570000
107	905.850000	704.990000
107	908.400000	707.430000
108	913.140000	712.280000
108	915.640000	714.770000
108	918.110000	717.280000
108	920.540000	719.780000
108	922.770000	722.320000
108	924.980000	724.660000
108	927.350000	727.110000
108	929.670000	729.750000
108	931.880000	732.160000
109	936.210000	737.110000
109	938.530000	739.560000
109	940.750000	742.120000
109	942.720000	744.630000
109	944.800000	747.030000
109	947.010000	749.550000
109	949.050000	752.130000
109	951.100000	754.440000
109	953.170000	757.020000
110	957.170000	762.050000
110	959.180000	764.430000
110	960.970000	766.750000
110	964.860000	771.770000
110	966.710000	774.200000
110	968.480000	776.530000
110	970.280000	778.910000
110	972.010000	781.370000
110	973.930000	783.840000
111	977.220000	788.440000
111	979.270000	790.790000
111	980.920000	793.230000
111	982.540000	795.660000
111	984.190000	797.770000
111	985.760000	800.050000
111	987.370000	802.400000
111	989.040000	804.850000
111	990.460000	806.970000
112	993.530000	811.470000
112	995.220000	813.740000
112	996.680000	815.810000
112	997.950000	817.960000
112	999.410000	820.190000
112	1000.990000	822.310000
112	1002.470000	824.570000
112	1003.700000	826.710000
112	1005.140000	828.710000
113	1007.890000	833.010000
113	1009.280000	835.020000
113	1010.530000	836.960000
113	1011.830000	838.930000
113	1013.050000	840.940000
113	1014.220000	842.920000
113	1015.480000	844.990000
113	1016.700000	846.870000
113	1017.870000	848.800000
114	1020.220000	852.620000
114	1021.310000	854.330000
114	1022.380000	856.320000
114	1023.630000	858.160000
114	1024.600000	860.040000
114	1025.680000	861.750000
114	1026.720000	863.500000
114	1027.700000	865.410000
114	1028.790000	867.040000
115	1030.660000	870.440000
115	1031.790000	872.110000
115	1032.710000	873.810000
115	1033.630000	875.340000
115	1034.580000	877.040000
115	1035.470000	878.750000
115	1036.330000	880.290000
115	1037.230000	881.740000
115	1038.100000	883.320000
115	1038.980000	884.840000
116	1040.710000	887.910000
116	1041.490000	889.300000
116	1042.270000	890.790000
116	1043.180000	892.140000
116	1043.880000	893.700000
116	1044.740000	895.020000
116	1045.320000	896.330000
116	1046.170000	897.650000
116	1046.830000	899.070000
117	1048.200000	901.560000
117	1048.980000	902.960000
117	1049.700000	904.190000
117	1050.410000	905.420000
117	1050.990000	906.650000
117	1051.750000	907.850000
117	1052.300000	908.980000
117	1052.830000	910.110000
117	1053.590000	911.240000
118	1054.680000	913.540000
118	1055.240000	914.670000
118	1055.830000	915.720000
118	1056.470000	916.690000
