Seconds	Ch1	Ch2
5447	762.640000	673.030000
5447	762.610000	673.030000
5447	762.530000	673.040000
5448	762.600000	673.020000
5448	762.590000	673.120000
5448	762.540000	673.010000
5448	762.480000	673.050000
5448	762.550000	673.070000
5448	762.580000	673.060000
5448	762.480000	673.010000
5448	762.520000	673.060000
5448	762.570000	673.060000
5448	762.640000	673.000000
5449	762.560000	673.110000
5449	762.510000	673.060000
5449	762.510000	673.040000
5449	762.560000	673.040000
5449	762.550000	673.070000
5449	762.590000	673.140000
5449	762.430000	673.050000
5449	762.590000	673.100000
5449	762.610000	672.900000
5450	762.540000	673.010000
5450	762.480000	673.090000
5450	762.520000	673.080000
5450	762.520000	673.040000
5450	762.620000	673.070000
5450	762.480000	673.060000
5450	762.630000	673.060000
5450	762.500000	673.080000
5450	762.550000	672.970000
5451	762.540000	673.050000
5451	762.570000	673.030000
5451	762.520000	673.130000
5451	762.590000	673.070000
5451	762.600000	673.060000
5451	762.490000	673.070000
5451	762.490000	673.110000
5451	762.470000	673.030000
5451	762.520000	673.080000
5451	762.630000	673.040000
5452	762.590000	673.050000
5452	762.460000	673.050000
5452	762.490000	673.020000
5452	762.640000	673.090000
5452	762.470000	673.060000
5452	762.530000	672.980000
5452	762.440000	672.980000
5452	762.520000	673.080000
5452	762.590000	673.000000
5453	762.610000	673.120000
5453	762.450000	673.130000
5453	762.530000	673.030000
5453	762.470000	672.960000
5453	762.480000	673.070000
5453	762.560000	673.060000
5453	762.600000	673.040000
5453	762.470000	673.130000
5453	762.460000	673.040000
5454	762.580000	672.960000
5454	762.580000	673.010000
5454	762.480000	673.110000
5454	762.680000	673.090000
5454	762.560000	673.070000
5454	762.470000	673.000000
5454	762.610000	673.010000
5454	762.480000	673.100000
5454	762.600000	673.060000
5455	762.480000	673.000000
5455	762.570000	673.120000
5455	762.530000	673.030000
5455	762.560000	673.050000
5455	762.550000	673.120000
5455	762.440000	673.040000
5455	762.650000	672.980000
5455	762.520000	672.940000
5455	762.590000	673.010000
