X	Y	X	Y	X	Y	X	Y	X	Y
1.9629000E3	6.2738946E2	1.9632900E3	1.2943328E3	1.9626500E3	3.4650615E2	2.0439623E3	2.7002598E2	2.1552548E3	1.9659663E2
1.9639000E3	6.2720787E2	1.9642900E3	1.2917382E3	1.9636500E3	3.4579502E2	2.0449623E3	2.6985155E2	2.1562548E3	1.9658498E2
1.9649000E3	6.2659424E2	1.9652900E3	1.2912248E3	1.9646500E3	3.4334463E2	2.0459623E3	2.6973750E2	2.1572548E3	1.9607623E2
1.9659000E3	6.2624986E2	1.9662900E3	1.2906698E3	1.9656500E3	3.4181838E2	2.0469623E3	2.6962345E2	2.1582548E3	1.9591419E2
1.9669000E3	6.2623246E2	1.9672900E3	1.2888383E3	1.9666500E3	3.4156401E2	2.0479623E3	2.6948089E2	2.1592548E3	1.9584366E2
1.9679000E3	6.2602896E2	1.9682900E3	1.2883804E3	1.9676500E3	3.4083722E2	2.0489623E3	2.6917564E2	2.1602548E3	1.9509086E2
1.9689000E3	6.2598374E2	1.9692900E3	1.2856175E3	1.9686500E3	3.3987787E2	2.0499623E3	2.6902302E2	2.1612548E3	1.9528767E2
1.9699000E3	6.2537324E2	1.9702900E3	1.2833438E3	1.9696500E3	3.3952901E2	2.0509623E3	2.6899171E2	2.1622548E3	1.9619252E2
1.9709000E3	6.2476274E2	1.9712900E3	1.2818176E3	1.9706500E3	3.3842430E2	2.0519623E3	2.6896040E2	2.1632548E3	1.9601809E2
1.9719000E3	6.2354174E2	1.9722900E3	1.2813902E3	1.9716500E3	3.3846629E2	2.0529623E3	2.6891202E2	2.1642548E3	1.9468080E2
1.9729000E3	6.2268704E2	1.9732900E3	1.2787142E3	1.9726500E3	3.3769751E2	2.0539623E3	2.6870425E2	2.1652548E3	1.9429560E2
1.9739000E3	6.2254968E2	1.9742900E3	1.2763629E3	1.9736500E3	3.3647651E2	2.0549623E3	2.6867369E2	2.1662548E3	1.9440984E2
1.9749000E3	6.2247337E2	1.9752900E3	1.2744916E3	1.9746500E3	3.3609495E2	2.0559623E3	2.6856514E2	2.1672548E3	1.9444823E2
1.9759000E3	6.2247337E2	1.9762900E3	1.2743291E3	1.9756500E3	3.3571338E2	2.0569623E3	2.6803095E2	2.1682548E3	1.9430171E2
1.9769000E3	6.2216812E2	1.9772900E3	1.2726601E3	1.9766500E3	3.3556076E2	2.0579623E3	2.6793284E2	2.1692548E3	1.9450274E2
1.9779000E3	6.2195679E2	1.9782900E3	1.2711193E3	1.9776500E3	3.3510680E2	2.0589623E3	2.6790824E2	2.1702548E3	1.9444466E2
1.9789000E3	6.2174546E2	1.9792900E3	1.2695785E3	1.9786500E3	3.3503649E2	2.0599623E3	2.6790881E2	2.1712548E3	1.9443422E2
1.9799000E3	6.2155762E2	1.9802900E3	1.2689971E3	1.9796500E3	3.3451517E2	2.0609623E3	2.6780202E2	2.1722548E3	1.9413167E2
1.9809000E3	6.2109974E2	1.9812900E3	1.2684492E3	1.9806500E3	3.3372926E2	2.0619623E3	2.6719152E2	2.1732548E3	1.9314002E2
1.9819000E3	6.1944267E2	1.9822900E3	1.2679013E3	1.9816500E3	3.3260218E2	2.0629623E3	2.6706003E2	2.1742548E3	1.9296559E2
1.9829000E3	6.1910174E2	1.9832900E3	1.2643270E3	1.9826500E3	3.3254807E2	2.0639623E3	2.6702193E2	2.1752548E3	1.9300620E2
1.9839000E3	6.1824220E2	1.9842900E3	1.2638078E3	1.9836500E3	3.3220680E2	2.0649623E3	2.6623377E2	2.1762548E3	1.9325630E2
1.9849000E3	6.1838641E2	1.9852900E3	1.2624929E3	1.9846500E3	3.3216485E2	2.0659623E3	2.6627577E2	2.1772548E3	1.9331703E2
1.9859000E3	6.1826924E2	1.9862900E3	1.2619763E3	1.9856500E3	3.3159251E2	2.0669623E3	2.6608207E2	2.1782548E3	1.9238779E2
1.9869000E3	6.1761989E2	1.9872900E3	1.2599922E3	1.9866500E3	3.3165792E2	2.0679623E3	2.6555538E2	2.1792548E3	1.9227845E2
1.9879000E3	6.1749466E2	1.9882900E3	1.2580081E3	1.9876500E3	3.3172523E2	2.0689623E3	2.6384973E2	2.1802548E3	1.9261673E2
1.9889000E3	6.1721474E2	1.9892900E3	1.2570923E3	1.9886500E3	3.3159251E2	2.0699623E3	2.6365869E2	2.1812548E3	1.9258354E2
1.9899000E3	6.1721474E2	1.9902900E3	1.2546503E3	1.9896500E3	3.3093505E2	2.0709623E3	2.6398639E2	2.1822548E3	1.9268999E2
1.9909000E3	6.1709757E2	1.9912900E3	1.2528188E3	1.9906500E3	3.3021497E2	2.0719623E3	2.6398074E2	2.1832548E3	1.9265743E2
1.9919000E3	6.1560524E2	1.9922900E3	1.2508164E3	1.9916500E3	3.2951609E2	2.0729623E3	2.6400820E2	2.1842548E3	1.9236865E2
1.9929000E3	6.1532347E2	1.9932900E3	1.2501790E3	1.9926500E3	3.2955751E2	2.0739623E3	2.6545258E2	2.1852548E3	1.9210798E2
1.9939000E3	6.1515086E2	1.9942900E3	1.2495415E3	1.9936500E3	3.2973447E2	2.0749623E3	2.6543046E2	2.1862548E3	1.9212833E2
1.9949000E3	6.1515302E2	1.9952900E3	1.2488506E3	1.9946500E3	3.2968470E2	2.0759623E3	2.6536002E2	2.1872548E3	1.9230857E2
1.9959000E3	6.1523535E2	1.9962900E3	1.2461425E3	1.9956500E3	3.2981636E2	2.0769623E3	2.6509837E2	2.1882548E3	1.9166706E2
1.9969000E3	6.1524912E2	1.9972900E3	1.2446919E3	1.9966500E3	3.2936855E2	2.0779623E3	2.6505477E2	2.1892548E3	1.9121258E2
1.9979000E3	6.1491843E2	1.9982900E3	1.2442718E3	1.9976500E3	3.2890631E2	2.0789623E3	2.6472604E2	2.1902548E3	1.9078523E2
1.9989000E3	6.1381092E2	1.9992900E3	1.2427456E3	1.9986500E3	3.2874530E2	2.0799623E3	2.6494231E2	2.1912548E3	1.9078523E2
1.9999000E3	6.1351210E2	2.0002900E3	1.2416968E3	1.9996500E3	3.2880536E2	2.0809623E3	2.6480039E2	2.1922548E3	1.9156223E2
2.0009000E3	6.1324822E2	2.0012900E3	1.2406480E3	2.0006500E3	3.2855643E2	2.0819623E3	2.6376463E2	2.1932548E3	1.9122615E2
2.0019000E3	6.1306634E2	2.0022900E3	1.2384721E3	2.0016500E3	3.2854001E2	2.0829623E3	2.6296162E2	2.1942548E3	1.9081121E2
2.0029000E3	6.1316324E2	2.0032900E3	1.2367751E3	2.0026500E3	3.2769470E2	2.0839623E3	2.6174733E2	2.1952548E3	1.9069802E2
2.0039000E3	6.1273363E2	2.0042900E3	1.2364661E3	2.0036500E3	3.2762426E2	2.0849623E3	2.6177665E2	2.1962548E3	1.9106504E2
2.0049000E3	6.1226166E2	2.0052900E3	1.2357248E3	2.0046500E3	3.2753705E2	2.0859623E3	2.6230752E2	2.1972548E3	1.9111222E2
2.0059000E3	6.1255274E2	2.0062900E3	1.2329013E3	2.0056500E3	3.2752251E2	2.0869623E3	2.6312152E2	2.1982548E3	1.9124310E2
2.0069000E3	6.1213302E2	2.0072900E3	1.2326723E3	2.0066500E3	3.2743001E2	2.0879623E3	2.6296498E2	2.1992548E3	1.9078523E2
2.0079000E3	6.1224556E2	2.0082900E3	1.2323671E3	2.0076500E3	3.2697984E2	2.0889623E3	2.6291802E2	2.2002548E3	1.9068644E2
2.0089000E3	6.1220388E2	2.0092900E3	1.2314513E3	2.0086500E3	3.2605613E2	2.0899623E3	2.6253645E2	2.2012548E3	1.9057877E2
2.0099000E3	6.1124453E2	2.0102900E3	1.2299105E3	2.0096500E3	3.2609801E2	2.0909623E3	2.6197452E2	2.2022548E3	1.9003404E2
2.0109000E3	6.1069217E2	2.0112900E3	1.2283697E3	2.0106500E3	3.2603539E2	2.0919623E3	2.6199388E2	2.2032548E3	1.9036258E2
2.0119000E3	6.1056862E2	2.0122900E3	1.2277883E3	2.0116500E3	3.2597278E2	2.0929623E3	2.6201833E2	2.2042548E3	1.9017013E2
2.0129000E3	6.1026337E2	2.0132900E3	1.2265673E3	2.0126500E3	3.2514563E2	2.0939623E3	2.6151746E2	2.2052548E3	1.8905225E2
2.0139000E3	6.1072124E2	2.0142900E3	1.2235148E3	2.0136500E3	3.2522184E2	2.0949623E3	2.6131545E2	2.2062548E3	1.8907583E2
2.0149000E3	6.1068993E2	2.0152900E3	1.2213926E3	2.0146500E3	3.2529673E2	2.0959623E3	2.6128806E2	2.2072548E3	1.8898541E2
2.0159000E3	6.1065863E2	2.0162900E3	1.2213781E3	2.0156500E3	3.2638327E2	2.0969623E3	2.6126067E2	2.2082548E3	1.8891320E2
2.0169000E3	6.0944806E2	2.0172900E3	1.2210728E3	2.0166500E3	3.2643989E2	2.0979623E3	2.6131545E2	2.2092548E3	1.8895373E2
2.0179000E3	6.0932509E2	2.0182900E3	1.2210728E3	2.0176500E3	3.2617432E2	2.0989623E3	2.6099259E2	2.2102548E3	1.8899178E2
2.0189000E3	6.0937924E2	2.0192900E3	1.2182820E3	2.0186500E3	3.2576592E2	2.0999623E3	2.6088078E2	2.2112548E3	1.8851281E2
2.0199000E3	6.0894524E2	2.0202900E3	1.2178023E3	2.0196500E3	3.2558926E2	2.1009623E3	2.6086848E2	2.2122548E3	1.8786753E2
2.0209000E3	6.0843187E2	2.0212900E3	1.2172063E3	2.0206500E3	3.2508514E2	2.1019623E3	2.6070076E2	2.2132548E3	1.8785785E2
2.0219000E3	6.0705824E2	2.0222900E3	1.2161888E3	2.0216500E3	3.2491093E2	2.1029623E3	2.6053304E2	2.2142548E3	1.8787619E2
2.0229000E3	6.0715168E2	2.0232900E3	1.2127314E3	2.0226500E3	3.2371757E2	2.1039623E3	2.6047602E2	2.2152548E3	1.8789452E2
2.0239000E3	6.0710209E2	2.0242900E3	1.2115592E3	2.0236500E3	3.2348643E2	2.1049623E3	2.5951666E2	2.2162548E3	1.8797451E2
2.0249000E3	6.0715464E2	2.0252900E3	1.2108978E3	2.0246500E3	3.2266395E2	2.1059623E3	2.5940764E2	2.2172548E3	1.8788535E2
2.0259000E3	6.0718906E2	2.0262900E3	1.2090154E3	2.0256500E3	3.2230782E2	2.1069623E3	2.5952505E2	2.2182548E3	1.8773273E2
2.0269000E3	6.0719913E2	2.0272900E3	1.2075039E3	2.0266500E3	3.2239568E2	2.1079623E3	2.5964245E2	2.2192548E3	1.8754488E2
2.0279000E3	6.0719391E2	2.0282900E3	1.2073874E3	2.0276500E3	3.2256826E2	2.1089623E3	2.5974342E2	2.2202548E3	1.8762343E2
2.0289000E3	6.0619554E2	2.0292900E3	1.2056674E3	2.0286500E3	3.2291550E2	2.1099623E3	2.5988732E2	2.2212548E3	1.8758010E2
2.0299000E3	6.0540989E2	2.0302900E3	1.2056577E3	2.0296500E3	3.2276801E2	2.1109623E3	2.6000715E2	2.2222548E3	1.8646085E2
2.0309000E3	6.0511227E2	2.0312900E3	1.2046257E3	2.0306500E3	3.2263532E2	2.1119623E3	2.5972388E2	2.2232548E3	1.8744355E2
2.0319000E3	6.0461624E2	2.0322900E3	1.2035936E3	2.0316500E3	3.2317393E2	2.1129623E3	2.5895403E2	2.2242548E3	1.8831467E2
2.0329000E3	6.0433874E2	2.0332900E3	1.2029201E3	2.0326500E3	3.2273659E2	2.1139623E3	2.5864452E2	2.2252548E3	1.8791079E2
2.0339000E3	6.0431099E2	2.0342900E3	1.2022466E3	2.0336500E3	3.2262081E2	2.1149623E3	2.5753980E2	2.2262548E3	1.8773273E2
2.0349000E3	6.0400574E2	2.0352900E3	1.2019438E3	2.0346500E3	3.2291698E2	2.1159623E3	2.5752527E2	2.2272548E3	1.8778582E2
2.0359000E3	6.0357839E2	2.0362900E3	1.1987944E3	2.0356500E3	3.2288785E2	2.1169623E3	2.5771765E2	2.2282548E3	1.8788535E2
2.0369000E3	6.0270491E2	2.0372900E3	1.1976574E3	2.0366500E3	3.2243501E2	2.1179623E3	2.5774804E2	2.2292548E3	1.8765642E2
2.0379000E3	6.0226146E2	2.0382900E3	1.1974668E3	2.0376500E3	3.2243501E2	2.1189623E3	2.5777237E2	2.2302548E3	1.8660258E2
2.0389000E3	6.0225387E2	2.0392900E3	1.1953834E3	2.0386500E3	3.2249315E2	2.1199623E3	2.5788139E2	2.2312548E3	1.8619041E2
2.0399000E3	6.0208450E2	2.0402900E3	1.1945161E3	2.0396500E3	3.2227435E2	2.1209623E3	2.5721219E2	2.2322548E3	1.8577847E2
2.0409000E3	6.0191513E2	2.0412900E3	1.1939056E3	2.0406500E3	3.2223610E2	2.1219623E3	2.5681302E2	2.2332548E3	1.8582492E2
2.0419000E3	6.0111733E2	2.0422900E3	1.1930661E3	2.0416500E3	3.2219785E2	2.1229623E3	2.5666766E2	2.2342548E3	1.8586109E2
2.0429000E3	6.0112418E2	2.0432900E3	1.1923466E3	2.0426500E3	3.2212976E2	2.1239623E3	2.5652230E2	2.2352548E3	1.8551259E2
2.0439000E3	6.0156723E2	2.0442900E3	1.1918124E3	2.0436500E3	3.2186812E2	2.1249623E3	2.5620252E2	2.2362548E3	1.8552122E2
2.0449000E3	6.0151678E2	2.0452900E3	1.1917688E3	2.0446500E3	3.2127506E2	2.1259623E3	2.5625339E2	2.2372548E3	1.8514984E2
2.0459000E3	6.0087944E2	2.0462900E3	1.1917688E3	2.0456500E3	3.2129032E2	2.1269623E3	2.5657660E2	2.2382548E3	1.8496513E2
2.0469000E3	6.0083114E2	2.0472900E3	1.1880186E3	2.0466500E3	3.2126951E2	2.1279623E3	2.5650777E2	2.2392548E3	1.8462473E2
2.0479000E3	5.9975416E2	2.0482900E3	1.1874953E3	2.0476500E3	3.2122548E2	2.1289623E3	2.5546120E2	2.2402548E3	1.8474128E2
2.0489000E3	5.9973107E2	2.0492900E3	1.1859545E3	2.0486500E3	3.2132501E2	2.1299623E3	2.5522862E2	2.2412548E3	1.8557973E2
2.0499000E3	5.9914828E2	2.0502900E3	1.1850533E3	2.0496500E3	3.2121401E2	2.1309623E3	2.5559202E2	2.2422548E3	1.8551967E2
2.0509000E3	5.9891144E2	2.0512900E3	1.1843207E3	2.0506500E3	3.2089422E2	2.1319623E3	2.5550957E2	2.2432548E3	1.8491765E2
2.0519000E3	5.9890371E2	2.0522900E3	1.1840867E3	2.0516500E3	3.2060351E2	2.1329623E3	2.5543939E2	2.2442548E3	1.8491765E2
2.0529000E3	5.9794435E2	2.0532900E3	1.1818991E3	2.0526500E3	3.2040001E2	2.1339623E3	2.5493064E2	2.2452548E3	1.8541683E2
2.0539000E3	5.9818419E2	2.0542900E3	1.1807459E3	2.0536500E3	3.2043411E2	2.1349623E3	2.5457452E2	2.2462548E3	1.8534160E2
2.0549000E3	5.9808030E2	2.0552900E3	1.1795927E3	2.0546500E3	3.2045088E2	2.1359623E3	2.5452606E2	2.2472548E3	1.8467632E2
2.0559000E3	5.9737917E2	2.0562900E3	1.1784904E3	2.0556500E3	3.2023721E2	2.1369623E3	2.5447761E2	2.2482548E3	1.8459883E2
2.0569000E3	5.9742848E2	2.0572900E3	1.1771811E3	2.0566500E3	3.1984184E2	2.1379623E3	2.5426287E2	2.2492548E3	1.8456509E2
2.0579000E3	5.9712374E2	2.0582900E3	1.1773292E3	2.0576500E3	3.1968776E2	2.1389623E3	2.5409629E2	2.2502548E3	1.8460979E2
2.0589000E3	5.9708938E2	2.0592900E3	1.1762316E3	2.0586500E3	3.1924684E2	2.1399623E3	2.5421839E2	2.2512548E3	1.8423623E2
2.0599000E3	5.9705503E2	2.0602900E3	1.1746748E3	2.0596500E3	3.1918972E2	2.1409623E3	2.5406577E2	2.2522548E3	1.8415719E2
2.0609000E3	5.9692394E2	2.0612900E3	1.1743696E3	2.0606500E3	3.1922988E2	2.1419623E3	2.5386349E2	2.2532548E3	1.8406973E2
2.0619000E3	5.9695724E2	2.0622900E3	1.1729196E3	2.0616500E3	3.2016744E2	2.1429623E3	2.5387792E2	2.2542548E3	1.8397581E2
2.0629000E3	5.9614555E2	2.0632900E3	1.1725991E3	2.0626500E3	3.2016744E2	2.1439623E3	2.5387707E2	2.2552548E3	1.8391710E2
2.0639000E3	5.9592025E2	2.0642900E3	1.1720584E3	2.0636500E3	3.2036423E2	2.1449623E3	2.5329366E2	2.2562548E3	1.8300135E2
2.0649000E3	5.9570294E2	2.0652900E3	1.1710118E3	2.0646500E3	3.1959384E2	2.1459623E3	2.5328511E2	2.2572548E3	1.8323029E2
2.0659000E3	5.9570294E2	2.0662900E3	1.1698847E3	2.0656500E3	3.1938251E2	2.1469623E3	2.5327656E2	2.2582548E3	1.8344553E2
2.0669000E3	5.9535699E2	2.0672900E3	1.1682646E3	2.0666500E3	3.1945577E2	2.1479623E3	2.5185491E2	2.2592548E3	1.8366077E2
2.0679000E3	5.9486278E2	2.0682900E3	1.1665094E3	2.0676500E3	3.1980022E2	2.1489623E3	2.5185270E2	2.2602548E3	1.8372087E2
2.0689000E3	5.9513651E2	2.0692900E3	1.1650340E3	2.0686500E3	3.1990265E2	2.1499623E3	2.5181636E2	2.2612548E3	1.8354644E2
2.0699000E3	5.9512297E2	2.0702900E3	1.1651309E3	2.0696500E3	3.1887818E2	2.1509623E3	2.5192902E2	2.2622548E3	1.8344095E2
2.0709000E3	5.9448912E2	2.0712900E3	1.1651249E3	2.0706500E3	3.1883288E2	2.1519623E3	2.5203675E2	2.2632548E3	1.8336931E2
2.0719000E3	5.9416592E2	2.0722900E3	1.1642963E3	2.0716500E3	3.1910538E2	2.1529623E3	2.5189849E2	2.2642548E3	1.8306420E2
2.0729000E3	5.9393249E2	2.0732900E3	1.1610946E3	2.0726500E3	3.1888301E2	2.1539623E3	2.5194247E2	2.2652548E3	1.8244541E2
2.0739000E3	5.9391454E2	2.0742900E3	1.1602347E3	2.0736500E3	3.1888849E2	2.1549623E3	2.5174587E2	2.2662548E3	1.8230729E2
2.0749000E3	5.9354003E2	2.0752900E3	1.1593748E3	2.0746500E3	3.1877201E2	2.1559623E3	2.5124220E2	2.2672548E3	1.8232148E2
2.0759000E3	5.9301674E2	2.0762900E3	1.1592254E3	2.0756500E3	3.1816151E2	2.1569623E3	2.5088608E2	2.2682548E3	1.8242901E2
2.0769000E3	5.9182481E2	2.0772900E3	1.1590760E3	2.0766500E3	3.1803941E2	2.1579623E3	2.5052995E2	2.2692548E3	1.8226433E2
2.0779000E3	5.9179574E2	2.0782900E3	1.1573033E3	2.0776500E3	3.1809108E2	2.1589623E3	2.4992188E2	2.2702548E3	1.8230606E2
2.0789000E3	5.9087999E2	2.0792900E3	1.1568940E3	2.0786500E3	3.1759462E2	2.1599623E3	2.4979227E2	2.2712548E3	1.8223823E2
2.0799000E3	5.9067649E2	2.0802900E3	1.1566142E3	2.0796500E3	3.1761206E2	2.1609623E3	2.4976320E2	2.2722548E3	1.8170600E2
2.0809000E3	5.9057474E2	2.0812900E3	1.1544266E3	2.0806500E3	3.1760133E2	2.1619623E3	2.4973412E2	2.2732548E3	1.8277242E2
2.0819000E3	5.9016774E2	2.0822900E3	1.1540874E3	2.0816500E3	3.1755709E2	2.1629623E3	2.4986165E2	2.2742548E3	1.8240781E2
2.0829000E3	5.9016774E2	2.0832900E3	1.1537482E3	2.0826500E3	3.1755101E2	2.1639623E3	2.4979227E2	2.2752548E3	1.8221094E2
2.0839000E3	5.8996424E2	2.0842900E3	1.1533480E3	2.0836500E3	3.1777995E2	2.1649623E3	2.4948702E2	2.2762548E3	1.8219732E2
2.0849000E3	5.8965899E2	2.0852900E3	1.1509952E3	2.0846500E3	3.1773057E2	2.1659623E3	2.4948702E2	2.2772548E3	1.8180952E2
2.0859000E3	5.8843799E2	2.0862900E3	1.1507890E3	2.0856500E3	3.1681198E2	2.1669623E3	2.4938698E2	2.2782548E3	1.8163641E2
2.0869000E3	5.8742049E2	2.0872900E3	1.1506109E3	2.0866500E3	3.1683277E2	2.1679623E3	2.4910545E2	2.2792548E3	1.8147510E2
2.0879000E3	5.8813274E2	2.0882900E3	1.1482804E3	2.0876500E3	3.1673701E2	2.1689623E3	2.4796440E2	2.2802548E3	1.8132248E2
2.0889000E3	5.8864149E2	2.0892900E3	1.1466354E3	2.0886500E3	3.1651786E2	2.1699623E3	2.4796077E2	2.2812548E3	1.8089983E2
2.0899000E3	5.8915024E2	2.0902900E3	1.1465363E3	2.0896500E3	3.1595432E2	2.1709623E3	2.4796077E2	2.2822548E3	1.8091548E2
2.0909000E3	5.8895871E2	2.0912900E3	1.1457081E3	2.0906500E3	3.1594845E2	2.1719623E3	2.4794281E2	2.2832548E3	1.8223562E2
2.0919000E3	5.8808828E2	2.0922900E3	1.1452507E3	2.0916500E3	3.1601022E2	2.1729623E3	2.4760856E2	2.2842548E3	1.8205508E2
2.0929000E3	5.8773771E2	2.0932900E3	1.1452182E3	2.0926500E3	3.1613727E2	2.1739623E3	2.4711684E2	2.2852548E3	1.8170404E2
2.0939000E3	5.8653697E2	2.0942900E3	1.1429652E3	2.0936500E3	3.1610801E2	2.1749623E3	2.4633277E2	2.2862548E3	1.8172165E2
2.0949000E3	5.8654448E2	2.0952900E3	1.1417078E3	2.0946500E3	3.1559232E2	2.1759623E3	2.4602267E2	2.2872548E3	1.8157569E2
2.0959000E3	5.8660649E2	2.0962900E3	1.1410973E3	2.0956500E3	3.1569951E2	2.1769623E3	2.4600652E2	2.2882548E3	1.8155142E2
2.0969000E3	5.8621403E2	2.0972900E3	1.1398660E3	2.0966500E3	3.1547079E2	2.1779623E3	2.4633277E2	2.2892548E3	1.8155142E2
2.0979000E3	5.8454963E2	2.0982900E3	1.1392658E3	2.0976500E3	3.1553885E2	2.1789623E3	2.4643452E2	2.2902548E3	1.8101723E2
2.0989000E3	5.8461339E2	2.0992900E3	1.1385536E3	2.0986500E3	3.1556123E2	2.1799623E3	2.4640399E2	2.2912548E3	1.8067806E2
2.0999000E3	5.8474447E2	2.1002900E3	1.1381272E3	2.0996500E3	3.1552328E2	2.1809623E3	2.4533126E2	2.2922548E3	1.8010148E2
2.1009000E3	5.8506327E2	2.1012900E3	1.1379140E3	2.1006500E3	3.1551136E2	2.1819623E3	2.4538795E2	2.2932548E3	1.7989798E2
2.1019000E3	5.8381563E2	2.1022900E3	1.1369256E3	2.1016500E3	3.1562183E2	2.1829623E3	2.4711611E2	2.2942548E3	1.8071198E2
2.1029000E3	5.8385521E2	2.1032900E3	1.1366833E3	2.1026500E3	3.1550916E2	2.1839623E3	2.4695109E2	2.2952548E3	1.8040673E2
2.1039000E3	5.8424482E2	2.1042900E3	1.1342175E3	2.1036500E3	3.1495306E2	2.1849623E3	2.4684152E2	2.2962548E3	1.7949098E2
2.1049000E3	5.8398134E2	2.1052900E3	1.1329897E3	2.1046500E3	3.1526163E2	2.1859623E3	2.4582402E2	2.2972548E3	1.7853609E2
2.1059000E3	5.8291636E2	2.1062900E3	1.1329584E3	2.1056500E3	3.1486481E2	2.1869623E3	2.4576587E2	2.2982548E3	1.7865456E2
2.1069000E3	5.8214984E2	2.1072900E3	1.1329271E3	2.1066500E3	3.1496165E2	2.1879623E3	2.4575861E2	2.2992548E3	1.7829773E2
2.1079000E3	5.8196669E2	2.1082900E3	1.1304374E3	2.1076500E3	3.1463666E2	2.1889623E3	2.4580221E2	2.3002548E3	1.7888048E2
2.1089000E3	5.8202774E2	2.1092900E3	1.1299564E3	2.1086500E3	3.1465679E2	2.1899623E3	2.4551877E2	2.3012548E3	1.7980321E2
2.1099000E3	5.8202774E2	2.1102900E3	1.1299705E3	2.1096500E3	3.1360154E2	2.1909623E3	2.4535936E2	2.3022548E3	1.7931655E2
2.1109000E3	5.8193255E2	2.1112900E3	1.1299845E3	2.1106500E3	3.1335382E2	2.1919623E3	2.4528983E2	2.3032548E3	1.7926204E2
2.1119000E3	5.8172249E2	2.1122900E3	1.1295741E3	2.1116500E3	3.1351640E2	2.1929623E3	2.4417208E2	2.3042548E3	1.7908398E2
2.1129000E3	5.8126462E2	2.1132900E3	1.1282150E3	2.1126500E3	3.1483978E2	2.1939623E3	2.4417039E2	2.3052548E3	1.7908398E2
2.1139000E3	5.8111199E2	2.1142900E3	1.1268560E3	2.1136500E3	3.1510901E2	2.1949623E3	2.4451235E2	2.3062548E3	1.7888048E2
2.1149000E3	5.8109978E2	2.1152900E3	1.1267506E3	2.1146500E3	3.1517607E2	2.1959623E3	2.4448418E2	2.3072548E3	1.7895679E2
2.1159000E3	5.8108147E2	2.1162900E3	1.1258203E3	2.1156500E3	3.1470201E2	2.1969623E3	2.4442859E2	2.3082548E3	1.7888048E2
2.1169000E3	5.8076785E2	2.1172900E3	1.1248900E3	2.1166500E3	3.1460026E2	2.1979623E3	2.4419602E2	2.3092548E3	1.7662926E2
2.1179000E3	5.8052924E2	2.1182900E3	1.1229681E3	2.1176500E3	3.1398007E2	2.1989623E3	2.4362428E2	2.3102548E3	1.7693798E2
2.1189000E3	5.7972581E2	2.1192900E3	1.1218666E3	2.1186500E3	3.1388801E2	2.1999623E3	2.4306838E2	2.3112548E3	1.7727809E2
2.1199000E3	5.7966374E2	2.1202900E3	1.1216088E3	2.1196500E3	3.1370217E2	2.2009623E3	2.4314218E2	2.3122548E3	1.7721334E2
2.1209000E3	5.7960167E2	2.1212900E3	1.1213510E3	2.1206500E3	3.1390981E2	2.2019623E3	2.4282239E2	2.3132548E3	1.7708515E2
2.1219000E3	5.7916803E2	2.1222900E3	1.1208287E3	2.1216500E3	3.1404867E2	2.2029623E3	2.4270806E2	2.3142548E3	1.7720160E2
2.1229000E3	5.7912787E2	2.1232900E3	1.1186716E3	2.1226500E3	3.1388801E2	2.2039623E3	2.4257333E2	2.3152548E3	1.7718465E2
2.1239000E3	5.7900178E2	2.1242900E3	1.1179119E3	2.1236500E3	3.1377172E2	2.2049623E3	2.4253103E2	2.3162548E3	1.7711244E2
2.1249000E3	5.7899600E2	2.1252900E3	1.1180248E3	2.1246500E3	3.1375194E2	2.2059623E3	2.4248872E2	2.3172548E3	1.7702550E2
2.1259000E3	5.7897524E2	2.1262900E3	1.1176439E3	2.1256500E3	3.1367523E2	2.2069623E3	2.4256738E2	2.3182548E3	1.7718465E2
2.1269000E3	5.7807488E2	2.1272900E3	1.1173641E3	2.1266500E3	3.1358276E2	2.2079623E3	2.4265471E2	2.3192548E3	1.7717108E2
2.1279000E3	5.7775424E2	2.1282900E3	1.1162085E3	2.1276500E3	3.1349555E2	2.2089623E3	2.4231364E2	2.3202548E3	1.7683879E2
2.1289000E3	5.7774105E2	2.1292900E3	1.1153800E3	2.1286500E3	3.1348101E2	2.2099623E3	2.4208470E2	2.3212548E3	1.7731062E2
2.1299000E3	5.7742355E2	2.1302900E3	1.1138901E3	2.1296500E3	3.1258949E2	2.2109623E3	2.4203020E2	2.3222548E3	1.7748705E2
2.1309000E3	5.7703351E2	2.1312900E3	1.1128795E3	2.1306500E3	3.1196930E2	2.2119623E3	2.4083827E2	2.3232548E3	1.7735423E2
2.1319000E3	5.7683849E2	2.1322900E3	1.1128348E3	2.1316500E3	3.1183298E2	2.2129623E3	2.4085280E2	2.3242548E3	1.7588277E2
2.1329000E3	5.7668587E2	2.1332900E3	1.1117933E3	2.1326500E3	3.1195354E2	2.2139623E3	2.4082902E2	2.3252548E3	1.7552273E2
2.1339000E3	5.7658363E2	2.1342900E3	1.1117933E3	2.1336500E3	3.1212833E2	2.2149623E3	2.4078739E2	2.3262548E3	1.7598060E2
2.1349000E3	5.7657685E2	2.1352900E3	1.1101657E3	2.1346500E3	3.1205651E2	2.2159623E3	2.4071374E2	2.3272548E3	1.7658328E2
2.1359000E3	5.7614078E2	2.1362900E3	1.1100636E3	2.1356500E3	3.1220052E2	2.2169623E3	2.4055580E2	2.3282548E3	1.7661654E2
