211122_binding_JYK00 Fc=4-3 - 1_X	211122_binding_JYK00 Fc=4-3 - 1_Y	211122_binding_JYK00 Fc=4-3 - 2_X	211122_binding_JYK00 Fc=4-3 - 2_Y	211122_binding_JYK00 Fc=4-3 - 3_X	211122_binding_JYK00 Fc=4-3 - 3_Y	211122_binding_JYK00 Fc=4-3 - 4_X	211122_binding_JYK00 Fc=4-3 - 4_Y	211122_binding_JYK00 Fc=4-3 - 5_X	211122_binding_JYK00 Fc=4-3 - 5_Y	211122_binding_JYK00 Fc=4-3 - 6_X	211122_binding_JYK00 Fc=4-3 - 6_Y	211122_binding_JYK00 Fc=4-3 - 7_X	211122_binding_JYK00 Fc=4-3 - 7_Y	211122_binding_JYK00 Fc=4-3 - 8_X	211122_binding_JYK00 Fc=4-3 - 8_Y	211122_binding_JYK00 Fc=4-3 - 9_X	211122_binding_JYK00 Fc=4-3 - 9_Y	211122_binding_JYK0 Fc=4-3 - 10_X	211122_binding_JYK0 Fc=4-3 - 10_Y	211122_binding_JYK0 Fc=4-3 - 11_X	211122_binding_JYK0 Fc=4-3 - 11_Y	211122_binding_JYK0 Fc=4-3 - 12_X	211122_binding_JYK0 Fc=4-3 - 12_Y	211122_binding_JYK0 Fc=4-3 - 13_X	211122_binding_JYK0 Fc=4-3 - 13_Y	211122_binding_JYK0 Fc=4-3 - 14_X	211122_binding_JYK0 Fc=4-3 - 14_Y	211122_binding_JYK0 Fc=4-3 - 15_X	211122_binding_JYK0 Fc=4-3 - 15_Y	211122_binding_JYK0 Fc=4-3 - 16_X	211122_binding_JYK0 Fc=4-3 - 16_Y	211122_binding_JYK0 Fc=4-3 - 17_X	211122_binding_JYK0 Fc=4-3 - 17_Y	211122_binding_JYK0 Fc=4-3 - 18_X	211122_binding_JYK0 Fc=4-3 - 18_Y	211122_binding_JYK0 Fc=4-3 - 19_X	211122_binding_JYK0 Fc=4-3 - 19_Y	211122_binding_JYK0 Fc=4-3 - 20_X	211122_binding_JYK0 Fc=4-3 - 20_Y	211122_binding_JYK0 Fc=4-3 - 21_X	211122_binding_JYK0 Fc=4-3 - 21_Y	211122_binding_JYK0 Fc=4-3 - 22_X	211122_binding_JYK0 Fc=4-3 - 22_Y	211122_binding_JYK0 Fc=4-3 - 23_X	211122_binding_JYK0 Fc=4-3 - 23_Y	211122_binding_JYK0 Fc=4-3 - 24_X	211122_binding_JYK0 Fc=4-3 - 24_Y	211122_binding_JYK0 Fc=4-3 - 25_X	211122_binding_JYK0 Fc=4-3 - 25_Y	211122_binding_JYK0 Fc=4-3 - 26_X	211122_binding_JYK0 Fc=4-3 - 26_Y	211122_binding_JYK0 Fc=4-3 - 27_X	211122_binding_JYK0 Fc=4-3 - 27_Y	211122_binding_JYK0 Fc=4-3 - 28_X	211122_binding_JYK0 Fc=4-3 - 28_Y	211122_binding_JYK0 Fc=4-3 - 29_X	211122_binding_JYK0 Fc=4-3 - 29_Y	211122_binding_JYK0 Fc=4-3 - 30_X	211122_binding_JYK0 Fc=4-3 - 30_Y	211122_binding_JYK0 Fc=4-3 - 31_X	211122_binding_JYK0 Fc=4-3 - 31_Y	211122_binding_JYK0 Fc=4-3 - 32_X	211122_binding_JYK0 Fc=4-3 - 32_Y	211122_binding_JYK0 Fc=4-3 - 33_X	211122_binding_JYK0 Fc=4-3 - 33_Y	211122_binding_JYK0 Fc=4-3 - 34_X	211122_binding_JYK0 Fc=4-3 - 34_Y	211122_binding_JYK0 Fc=4-3 - 35_X	211122_binding_JYK0 Fc=4-3 - 35_Y
21.8	11368.5	21.8	11325.8	21.8	11275.4	21.8	11255.3	21.8	11238.8	21.8	11224.8	21.8	11210.1	21.8	11202.1	21.8	11196.7	21.8	11189.7	21.8	11179.4	21.8	11174.9	21.8	11168.3	21.8	11174.3	21.8	11171.4	21.8	11168.9	21.8	11164.7	21.8	11161.4	21.8	11161.9	21.8	11160.6	21.8	11156.6	21.8	11160.7	21.8	11161.6	21.8	11158.3	21.8	11170.5	21.8	11164.3	21.8	11165.4	21.8	11162.8	21.8	11160.4	21.8	11161.5	21.8	11161.5	21.8	11163.7	21.8	11160.9	21.8	11163.8	21.8	11172
22.8	11369.1	22.8	11329.4	22.8	11275.8	22.8	11253	22.8	11240.6	22.8	11224.8	22.8	11209.4	22.8	11205.9	22.8	11195.7	22.8	11192.5	22.8	11181.8	22.8	11176	22.8	11168.7	22.8	11174.5	22.8	11169.5	22.8	11165.5	22.8	11163.1	22.8	11160.9	22.8	11161.9	22.8	11161	22.8	11158.4	22.8	11160	22.8	11161.9	22.8	11162.3	22.8	11169.7	22.8	11167.4	22.8	11163.3	22.8	11159.8	22.8	11161.4	22.8	11158.9	22.8	11162.9	22.8	11163.5	22.8	11162.6	22.8	11166.4	22.8	11170.8
23.8	11369.1	23.8	11325.8	23.8	11276.6	23.8	11253.8	23.8	11238.2	23.8	11221.5	23.8	11208	23.8	11201.3	23.8	11198	23.8	11190.4	23.8	11184.3	23.8	11173.2	23.8	11167.8	23.8	11173.2	23.8	11170.3	23.8	11167.3	23.8	11163.9	23.8	11161.8	23.8	11162.4	23.8	11159.7	23.8	11160.1	23.8	11161.7	23.8	11161.3	23.8	11161.6	23.8	11169.4	23.8	11164.3	23.8	11164.5	23.8	11160.5	23.8	11160.6	23.8	11162.2	23.8	11161.2	23.8	11163.7	23.8	11164.3	23.8	11163.5	23.8	11170.4
24.8	11368.6	24.8	11324	24.8	11276.8	24.8	11252.1	24.8	11237.2	24.8	11224	24.8	11208.9	24.8	11202.7	24.8	11196.6	24.8	11189.4	24.8	11181.8	24.8	11175	24.8	11167	24.8	11177.7	24.8	11169.8	24.8	11167.6	24.8	11163.7	24.8	11162.5	24.8	11164.2	24.8	11159.3	24.8	11159.2	24.8	11157.5	24.8	11160.9	24.8	11161.3	24.8	11170.5	24.8	11166.4	24.8	11161	24.8	11162.1	24.8	11160.8	24.8	11161.1	24.8	11162.9	24.8	11165.7	24.8	11162	24.8	11163.5	24.8	11173
25.8	11369	25.8	11324	25.8	11277.7	25.8	11252	25.8	11240.5	25.8	11223.9	25.8	11209.3	25.8	11202.6	25.8	11197.7	25.8	11190.4	25.8	11180.8	25.8	11175.4	25.8	11168.2	25.8	11174.9	25.8	11169	25.8	11168.2	25.8	11165.6	25.8	11161	25.8	11161.6	25.8	11158.5	25.8	11159.1	25.8	11161.3	25.8	11160.3	25.8	11162.5	25.8	11169	25.8	11168.7	25.8	11162.3	25.8	11159.3	25.8	11159.4	25.8	11162.3	25.8	11164	25.8	11162.6	25.8	11163.8	25.8	11164.8	25.8	11172.4
26.8	11369.6	26.8	11324.7	26.8	11277.9	26.8	11254.8	26.8	11240.3	26.8	11222.3	26.8	11210.5	26.8	11204.3	26.8	11197.1	26.8	11189.5	26.8	11182.7	26.8	11173.1	26.8	11169.2	26.8	11175.7	26.8	11169.1	26.8	11168.5	26.8	11161.8	26.8	11162.9	26.8	11164.4	26.8	11160.7	26.8	11158.8	26.8	11159.1	26.8	11159.6	26.8	11160.7	26.8	11170	26.8	11167.2	26.8	11160.9	26.8	11160.8	26.8	11159	26.8	11160.5	26.8	11161.2	26.8	11162.8	26.8	11164.3	26.8	11165.5	26.8	11170.7
27.8	11369.8	27.8	11327.2	27.8	11277.7	27.8	11251.4	27.8	11240	27.8	11224.1	27.8	11208.1	27.8	11204.7	27.8	11196.1	27.8	11189.5	27.8	11183.5	27.8	11173.9	27.8	11168.1	27.8	11175.3	27.8	11170.7	27.8	11167.3	27.8	11166.7	27.8	11162	27.8	11163	27.8	11159.7	27.8	11158.5	27.8	11159.4	27.8	11161.3	27.8	11160.7	27.8	11171.2	27.8	11167.3	27.8	11164.5	27.8	11163.5	27.8	11161	27.8	11161.6	27.8	11163.3	27.8	11161.4	27.8	11163.1	27.8	11162.6	27.8	11172
28.8	11370.2	28.8	11325.3	28.8	11276.5	28.8	11253.4	28.8	11240.5	28.8	11225.5	28.8	11209.8	28.8	11199.4	28.8	11196.8	28.8	11189.8	28.8	11182.1	28.8	11172.2	28.8	11168.8	28.8	11175.7	28.8	11168.1	28.8	11168.4	28.8	11163.6	28.8	11164.8	28.8	11162	28.8	11161.8	28.8	11158.4	28.8	11161.8	28.8	11161.6	28.8	11160.5	28.8	11169.2	28.8	11166.1	28.8	11162.5	28.8	11160	28.8	11161.9	28.8	11161.6	28.8	11163	28.8	11164.6	28.8	11161.7	28.8	11164.6	28.8	11171.5
29.8	11366.4	29.8	11323.1	29.8	11276	29.8	11252.5	29.8	11238.8	29.8	11223	29.8	11208.5	29.8	11201.2	29.8	11195.9	29.8	11189.8	29.8	11181.5	29.8	11174.9	29.8	11168.3	29.8	11175.9	29.8	11166.7	29.8	11165.5	29.8	11164.5	29.8	11164.1	29.8	11163.3	29.8	11159.2	29.8	11159.9	29.8	11158.7	29.8	11160.1	29.8	11160.7	29.8	11167.4	29.8	11165.1	29.8	11163.6	29.8	11161	29.8	11161.4	29.8	11162.3	29.8	11161.6	29.8	11163.7	29.8	11164.2	29.8	11165.8	29.8	11170.8
30.8	11368.4	30.8	11326.5	30.8	11276.5	30.8	11252.1	30.8	11239.7	30.8	11223.3	30.8	11210.5	30.8	11204.2	30.8	11194.4	30.8	11192.2	30.8	11182.5	30.8	11172.8	30.8	11168.7	30.8	11176.4	30.8	11168	30.8	11166	30.8	11165.7	30.8	11163	30.8	11163.5	30.8	11160.3	30.8	11159.7	30.8	11160.2	30.8	11161	30.8	11161.3	30.8	11168.5	30.8	11167	30.8	11162	30.8	11162.1	30.8	11162.6	30.8	11158.5	30.8	11161.5	30.8	11164	30.8	11164.6	30.8	11163.5	30.8	11170.1
31.8	11368.5	31.8	11326.1	31.8	11276	31.8	11251.6	31.8	11236.7	31.8	11222.2	31.8	11207.1	31.8	11201.9	31.8	11194.5	31.8	11190.1	31.8	11180.7	31.8	11171.4	31.8	11169.3	31.8	11175	31.8	11168.6	31.8	11166.8	31.8	11163.6	31.8	11162.3	31.8	11163.1	31.8	11161	31.8	11158.4	31.8	11160.5	31.8	11162.2	31.8	11161.4	31.8	11167.2	31.8	11166.5	31.8	11164	31.8	11160.9	31.8	11163.7	31.8	11161.7	31.8	11162.9	31.8	11163.3	31.8	11164.8	31.8	11165.2	31.8	11168.7
32.8	11368.5	32.8	11325.3	32.8	11277	32.8	11252.2	32.8	11238.3	32.8	11223.8	32.8	11209.4	32.8	11202.2	32.8	11196.4	32.8	11189.1	32.8	11179.7	32.8	11173.4	32.8	11168.7	32.8	11175.4	32.8	11170.4	32.8	11167.6	32.8	11165.6	32.8	11165.1	32.8	11161.9	32.8	11159.1	32.8	11160.3	32.8	11159.4	32.8	11162.5	32.8	11161	32.8	11168.9	32.8	11165	32.8	11164.6	32.8	11159.4	32.8	11157.2	32.8	11161.8	32.8	11163	32.8	11161.9	32.8	11165.3	32.8	11163.8	32.8	11169.8
33.8	11369.4	33.8	11325.8	33.8	11277.5	33.8	11252.9	33.8	11238.6	33.8	11222.8	33.8	11208.6	33.8	11204.2	33.8	11194.4	33.8	11191.2	33.8	11181.4	33.8	11173.6	33.8	11169.9	33.8	11175.9	33.8	11168.4	33.8	11167.2	33.8	11164.4	33.8	11164.6	33.8	11163	33.8	11158.4	33.8	11160.4	33.8	11159.8	33.8	11160.7	33.8	11161.3	33.8	11168.4	33.8	11165.9	33.8	11162.4	33.8	11161	33.8	11162.9	33.8	11162.7	33.8	11160.1	33.8	11164.4	33.8	11161.9	33.8	11163.6	33.8	11170.6
34.8	11369.1	34.8	11325.9	34.8	11277	34.8	11252.6	34.8	11238.8	34.8	11222.3	34.8	11208.6	34.8	11202.9	34.8	11194.9	34.8	11190.8	34.8	11179.9	34.8	11175.5	34.8	11169.3	34.8	11173.7	34.8	11171.8	34.8	11168	34.8	11165.9	34.8	11162.5	34.8	11160.8	34.8	11158	34.8	11159.3	34.8	11159.3	34.8	11159.9	34.8	11161.6	34.8	11170.2	34.8	11165.4	34.8	11163.3	34.8	11160.9	34.8	11159.9	34.8	11160.2	34.8	11162.1	34.8	11161.4	34.8	11165.8	34.8	11163.5	34.8	11169.2
35.8	11369.6	35.8	11324.5	35.8	11275.9	35.8	11251	35.8	11237.2	35.8	11224.1	35.8	11208.5	35.8	11203.5	35.8	11196.9	35.8	11189.5	35.8	11181.5	35.8	11173.9	35.8	11166.9	35.8	11175.3	35.8	11168.2	35.8	11166.4	35.8	11163.5	35.8	11163.1	35.8	11159.7	35.8	11161.1	35.8	11159	35.8	11161.3	35.8	11161.2	35.8	11162.6	35.8	11170.6	35.8	11167.2	35.8	11163	35.8	11159.5	35.8	11160.8	35.8	11159	35.8	11161.2	35.8	11165.8	35.8	11165.6	35.8	11163.9	35.8	11170.4
36.8	11369.5	36.8	11323.3	36.8	11277.7	36.8	11253.8	36.8	11236.9	36.8	11222	36.8	11209.7	36.8	11203.2	36.8	11194.8	36.8	11190.7	36.8	11182.7	36.8	11174.8	36.8	11168.1	36.8	11177.6	36.8	11170.5	36.8	11167.6	36.8	11166	36.8	11160.8	36.8	11162	36.8	11161.7	36.8	11158.7	36.8	11158	36.8	11159	36.8	11160.6	36.8	11169.7	36.8	11168	36.8	11162.3	36.8	11161	36.8	11164.8	36.8	11163	36.8	11160.9	36.8	11166.7	36.8	11161.8	36.8	11163.5	36.8	11169.1
37.8	11367.3	37.8	11325	37.8	11275.4	37.8	11254.2	37.8	11237.6	37.8	11222.4	37.8	11211	37.8	11203.2	37.8	11196.1	37.8	11190.2	37.8	11180.2	37.8	11174.4	37.8	11169.3	37.8	11177.9	37.8	11168.2	37.8	11169	37.8	11164.9	37.8	11162.4	37.8	11162.8	37.8	11159.8	37.8	11159.2	37.8	11160.7	37.8	11159.7	37.8	11162.2	37.8	11169.2	37.8	11167	37.8	11162.7	37.8	11160.7	37.8	11159.9	37.8	11162.7	37.8	11162.7	37.8	11163.2	37.8	11164.1	37.8	11164.5	37.8	11171.7
38.8	11366.9	38.8	11326.3	38.8	11273.5	38.8	11253.4	38.8	11238.7	38.8	11222.2	38.8	11209.2	38.8	11204.3	38.8	11195.4	38.8	11189.3	38.8	11180.8	38.8	11172.2	38.8	11168.9	38.8	11174.7	38.8	11168.6	38.8	11166.4	38.8	11163.5	38.8	11163.2	38.8	11161.9	38.8	11162.2	38.8	11159	38.8	11161.3	38.8	11160.8	38.8	11163	38.8	11171.8	38.8	11165.4	38.8	11163.3	38.8	11160.1	38.8	11160.3	38.8	11161.6	38.8	11161.9	38.8	11162.6	38.8	11164.3	38.8	11162.7	38.8	11170.2
39.8	11369.2	39.8	11325.9	39.8	11278	39.8	11252.3	39.8	11237.7	39.8	11224.8	39.8	11209.2	39.8	11202.8	39.8	11194.5	39.8	11188.8	39.8	11181.2	39.8	11173.7	39.8	11169.7	39.8	11175.1	39.8	11170	39.8	11168	39.8	11164.1	39.8	11162.3	39.8	11162.4	39.8	11161.4	39.8	11159	39.8	11160.6	39.8	11160.9	39.8	11162.3	39.8	11172	39.8	11165.1	39.8	11160.4	39.8	11161	39.8	11159.1	39.8	11161.3	39.8	11160.1	39.8	11164.6	39.8	11164	39.8	11163.9	39.8	11172.3
40.8	11367.6	40.8	11326	40.8	11277	40.8	11252.9	40.8	11237.4	40.8	11221.2	40.8	11208	40.8	11202.7	40.8	11193.9	40.8	11190.8	40.8	11181.8	40.8	11172.8	40.8	11168.8	40.8	11173.1	40.8	11170.2	40.8	11167.5	40.8	11166	40.8	11164.5	40.8	11160.8	40.8	11160.4	40.8	11158.1	40.8	11160.9	40.8	11160.3	40.8	11162.6	40.8	11168.1	40.8	11164	40.8	11162.8	40.8	11163	40.8	11160.3	40.8	11161	40.8	11162.2	40.8	11164.7	40.8	11162.9	40.8	11162.5	40.8	11169.8
41.8	11370.2	41.8	11324.9	41.8	11276.7	41.8	11251.6	41.8	11238.3	41.8	11223.7	41.8	11209.9	41.8	11201	41.8	11196	41.8	11190.8	41.8	11179.8	41.8	11173.7	41.8	11165.6	41.8	11177.9	41.8	11169.8	41.8	11167.4	41.8	11163.6	41.8	11162.8	41.8	11161	41.8	11160.2	41.8	11155.8	41.8	11160.6	41.8	11163.1	41.8	11160.8	41.8	11167.6	41.8	11163.3	41.8	11163.3	41.8	11162.1	41.8	11159	41.8	11161.5	41.8	11163.7	41.8	11162.7	41.8	11164	41.8	11164.3	41.8	11169.1
42.8	11366.1	42.8	11323.4	42.8	11277	42.8	11252.9	42.8	11236.5	42.8	11224	42.8	11209.8	42.8	11202.3	42.8	11197	42.8	11187.8	42.8	11180.4	42.8	11174.3	42.8	11169.4	42.8	11173.1	42.8	11169.6	42.8	11166.8	42.8	11162.4	42.8	11161.2	42.8	11161	42.8	11161.9	42.8	11157.6	42.8	11159.2	42.8	11162.1	42.8	11158.7	42.8	11167.2	42.8	11163.4	42.8	11161.4	42.8	11161.2	42.8	11159.4	42.8	11160.4	42.8	11162.6	42.8	11162.7	42.8	11163.3	42.8	11163.1	42.8	11172
43.8	11367.8	43.8	11323.5	43.8	11277.1	43.8	11252.7	43.8	11237.1	43.8	11224.3	43.8	11211.9	43.8	11202	43.8	11194.8	43.8	11187.9	43.8	11181.7	43.8	11170.1	43.8	11168	43.8	11175.1	43.8	11168.6	43.8	11165.7	43.8	11163.1	43.8	11163.3	43.8	11160.6	43.8	11158.6	43.8	11161.5	43.8	11160.5	43.8	11162.5	43.8	11161.6	43.8	11169.2	43.8	11164.5	43.8	11159.2	43.8	11159.9	43.8	11161.2	43.8	11158.7	43.8	11160.4	43.8	11164.2	43.8	11164.6	43.8	11164.5	43.8	11171.8
44.8	11367.4	44.8	11322.4	44.8	11278	44.8	11251.3	44.8	11238	44.8	11223.8	44.8	11209.7	44.8	11203.6	44.8	11194.4	44.8	11188.8	44.8	11182.3	44.8	11174.1	44.8	11168.8	44.8	11176.6	44.8	11170	44.8	11167.3	44.8	11165.1	44.8	11162.7	44.8	11160.5	44.8	11159.5	44.8	11159.4	44.8	11158.6	44.8	11159.8	44.8	11161.1	44.8	11169	44.8	11164.7	44.8	11161.1	44.8	11161.6	44.8	11163	44.8	11161.7	44.8	11159.6	44.8	11161.8	44.8	11163.5	44.8	11165.1	44.8	11169.1
45.8	11368.2	45.8	11324	45.8	11276.4	45.8	11251.4	45.8	11238.1	45.8	11223.9	45.8	11209.1	45.8	11203.3	45.8	11194	45.8	11189.9	45.8	11181.1	45.8	11173.6	45.8	11167	45.8	11174.7	45.8	11169.9	45.8	11167.9	45.8	11163.5	45.8	11164.5	45.8	11160.1	45.8	11162.4	45.8	11158.4	45.8	11158.8	45.8	11159.7	45.8	11161.6	45.8	11168.8	45.8	11163.8	45.8	11160	45.8	11160.9	45.8	11159.9	45.8	11162	45.8	11159.8	45.8	11163.1	45.8	11162.8	45.8	11163.4	45.8	11171.7
46.8	11369.3	46.8	11324.8	46.8	11275.6	46.8	11253.4	46.8	11237.8	46.8	11224	46.8	11208.6	46.8	11203.9	46.8	11195.2	46.8	11188.3	46.8	11180.3	46.8	11175.1	46.8	11167.2	46.8	11177.7	46.8	11168.9	46.8	11166.8	46.8	11167.3	46.8	11163.2	46.8	11163.2	46.8	11160.1	46.8	11161	46.8	11158.7	46.8	11160.2	46.8	11161.2	46.8	11168.3	46.8	11165.4	46.8	11161	46.8	11161.5	46.8	11160.9	46.8	11161.1	46.8	11161.7	46.8	11163.4	46.8	11164.5	46.8	11163.5	46.8	11167.7
47.8	11368.2	47.8	11323.3	47.8	11274.8	47.8	11252.9	47.8	11237.6	47.8	11224.8	47.8	11209.6	47.8	11202.4	47.8	11197.1	47.8	11188.6	47.8	11181.6	47.8	11173.7	47.8	11170	47.8	11174.8	47.8	11169.8	47.8	11166.3	47.8	11163.7	47.8	11163.7	47.8	11162.4	47.8	11160.7	47.8	11158.9	47.8	11159.5	47.8	11163	47.8	11161.7	47.8	11167.7	47.8	11165.8	47.8	11161.5	47.8	11163	47.8	11161.1	47.8	11164.4	47.8	11161.5	47.8	11164.6	47.8	11163.7	47.8	11163.2	47.8	11170.1
48.8	11368.7	48.8	11324.4	48.8	11275.2	48.8	11252.2	48.8	11236.2	48.8	11225	48.8	11208.8	48.8	11201.9	48.8	11194.9	48.8	11190.1	48.8	11179.8	48.8	11174.3	48.8	11167	48.8	11174.7	48.8	11168.2	48.8	11167.5	48.8	11163.3	48.8	11162.2	48.8	11161.4	48.8	11158.9	48.8	11159.8	48.8	11159.2	48.8	11160.8	48.8	11162.3	48.8	11169.2	48.8	11165.5	48.8	11161.3	48.8	11158.8	48.8	11161.6	48.8	11163.7	48.8	11161.5	48.8	11163.8	48.8	11162.6	48.8	11163.5	48.8	11172.4
49.8	11367.8	49.8	11325.2	49.8	11275.5	49.8	11253.9	49.8	11239.6	49.8	11222.7	49.8	11210	49.8	11201.8	49.8	11197.3	49.8	11189.1	49.8	11181.7	49.8	11173.5	49.8	11168.4	49.8	11177.5	49.8	11168.3	49.8	11169.4	49.8	11160.6	49.8	11162.7	49.8	11159.8	49.8	11160.1	49.8	11160.1	49.8	11158.5	49.8	11162.4	49.8	11162.2	49.8	11167	49.8	11165	49.8	11160.4	49.8	11161.6	49.8	11163.1	49.8	11161.9	49.8	11161.4	49.8	11163.6	49.8	11160.5	49.8	11164	49.8	11169.7
50.8	11369.2	50.8	11324.6	50.8	11276.4	50.8	11251.5	50.8	11239	50.8	11224.5	50.8	11208.4	50.8	11203.2	50.8	11196.7	50.8	11188.7	50.8	11181.2	50.8	11175.5	50.8	11169.7	50.8	11174.3	50.8	11170	50.8	11167.4	50.8	11164.8	50.8	11161.1	50.8	11160.2	50.8	11160.7	50.8	11159.9	50.8	11159.6	50.8	11161.1	50.8	11161.1	50.8	11168.2	50.8	11164.9	50.8	11161.1	50.8	11160	50.8	11162.1	50.8	11160.6	50.8	11161	50.8	11163.1	50.8	11165.6	50.8	11164.6	50.8	11170.5
51.8	11365.8	51.8	11320.9	51.8	11274.3	51.8	11250.8	51.8	11238.6	51.8	11222.5	51.8	11208.8	51.8	11202	51.8	11195.2	51.8	11188.8	51.8	11180.4	51.8	11172.2	51.8	11168.2	51.8	11176.8	51.8	11169.8	51.8	11165.4	51.8	11165.3	51.8	11164.8	51.8	11162.5	51.8	11162.4	51.8	11159.3	51.8	11159.1	51.8	11162	51.8	11158.7	51.8	11167.4	51.8	11166.1	51.8	11163.1	51.8	11161.9	51.8	11160.8	51.8	11160.9	51.8	11160	51.8	11163.8	51.8	11163.5	51.8	11164	51.8	11170.5
52.8	11368.1	52.8	11320.5	52.8	11275	52.8	11250.5	52.8	11237.5	52.8	11223.8	52.8	11208.3	52.8	11203.4	52.8	11195.1	52.8	11190	52.8	11182	52.8	11172.2	52.8	11169.6	52.8	11178.9	52.8	11168.8	52.8	11166.9	52.8	11164.4	52.8	11160.9	52.8	11162.3	52.8	11160.4	52.8	11160.1	52.8	11158.7	52.8	11159.8	52.8	11159.6	52.8	11170.1	52.8	11165.2	52.8	11161.5	52.8	11159.7	52.8	11159	52.8	11160.6	52.8	11163.3	52.8	11163.4	52.8	11161.6	52.8	11163.3	52.8	11171.8
53.8	11368.9	53.8	11323.7	53.8	11274.4	53.8	11251.3	53.8	11237.6	53.8	11221.4	53.8	11211.5	53.8	11203.2	53.8	11194.5	53.8	11189.3	53.8	11182.5	53.8	11173.2	53.8	11167.5	53.8	11177.9	53.8	11168.2	53.8	11170.3	53.8	11164.4	53.8	11162.1	53.8	11163.5	53.8	11162.2	53.8	11157.9	53.8	11158.5	53.8	11160.3	53.8	11160.2	53.8	11169.4	53.8	11165.9	53.8	11164.2	53.8	11158.4	53.8	11161	53.8	11160.3	53.8	11159.9	53.8	11164.9	53.8	11162.5	53.8	11164.7	53.8	11171.2
54.8	11367.8	54.8	11324.2	54.8	11274.6	54.8	11250.5	54.8	11239.3	54.8	11221.5	54.8	11210.7	54.8	11203.4	54.8	11195	54.8	11189.9	54.8	11182.5	54.8	11171.7	54.8	11168.4	54.8	11178.8	54.8	11168.2	54.8	11166.1	54.8	11160.8	54.8	11162.5	54.8	11160.5	54.8	11162.5	54.8	11161.3	54.8	11159.4	54.8	11161.7	54.8	11162.1	54.8	11172.9	54.8	11165.9	54.8	11161.5	54.8	11160.5	54.8	11161.5	54.8	11160.7	54.8	11162.1	54.8	11166	54.8	11165.3	54.8	11163.3	54.8	11171.1
55.8	11368.9	55.8	11323.6	55.8	11275.8	55.8	11252.7	55.8	11238.6	55.8	11224.4	55.8	11209.2	55.8	11202.9	55.8	11193.1	55.8	11190.5	55.8	11182.6	55.8	11173.7	55.8	11168.6	55.8	11174.6	55.8	11167	55.8	11166.1	55.8	11164.1	55.8	11163.5	55.8	11160.5	55.8	11161.5	55.8	11159.3	55.8	11160.8	55.8	11161.9	55.8	11161.7	55.8	11167.9	55.8	11166.2	55.8	11161.8	55.8	11161.7	55.8	11160.3	55.8	11161.7	55.8	11161.1	55.8	11166.5	55.8	11164.2	55.8	11163.7	55.8	11168.1
56.8	11369.1	56.8	11321.4	56.8	11274.7	56.8	11252.3	56.8	11238.5	56.8	11224.6	56.8	11207.6	56.8	11200.9	56.8	11195.8	56.8	11189.2	56.8	11182.3	56.8	11172.4	56.8	11168.7	56.8	11174.7	56.8	11165.9	56.8	11167.2	56.8	11165	56.8	11162.8	56.8	11162.6	56.8	11160.2	56.8	11160	56.8	11159.3	56.8	11163.7	56.8	11160.5	56.8	11170.4	56.8	11165.1	56.8	11162.4	56.8	11160.3	56.8	11159.8	56.8	11161.2	56.8	11162.4	56.8	11166.6	56.8	11162.5	56.8	11165.3	56.8	11169.2
57.8	11368.8	57.8	11323.2	57.8	11276.8	57.8	11251.9	57.8	11237.8	57.8	11225	57.8	11208	57.8	11200.3	57.8	11194.1	57.8	11189.1	57.8	11185.5	57.8	11173	57.8	11168.1	57.8	11174.1	57.8	11168.3	57.8	11167.6	57.8	11165.4	57.8	11160.2	57.8	11160.7	57.8	11162.1	57.8	11159.3	57.8	11161.2	57.8	11160.2	57.8	11160.3	57.8	11169.3	57.8	11165.1	57.8	11163.5	57.8	11159.9	57.8	11160.3	57.8	11160.6	57.8	11160.1	57.8	11164.4	57.8	11161.7	57.8	11163.9	57.8	11170.8
58.8	11367.6	58.8	11323.8	58.8	11276.9	58.8	11251	58.8	11239.9	58.8	11223.2	58.8	11209.4	58.8	11200.9	58.8	11194.5	58.8	11187.9	58.8	11182	58.8	11171.5	58.8	11168.9	58.8	11175.1	58.8	11169.8	58.8	11167.3	58.8	11164	58.8	11164.8	58.8	11163.8	58.8	11162	58.8	11160.7	58.8	11159.6	58.8	11161.3	58.8	11160.8	58.8	11170.3	58.8	11163.5	58.8	11161.6	58.8	11159	58.8	11160.6	58.8	11160.7	58.8	11162.4	58.8	11164.4	58.8	11163.8	58.8	11163.5	58.8	11168
59.8	11368.6	59.8	11325.5	59.8	11275	59.8	11252.3	59.8	11239.7	59.8	11222.2	59.8	11206.4	59.8	11201.8	59.8	11193.5	59.8	11190.1	59.8	11182.5	59.8	11172.5	59.8	11170.8	59.8	11175.7	59.8	11169.5	59.8	11168.1	59.8	11161.7	59.8	11163	59.8	11161.9	59.8	11160.1	59.8	11158.8	59.8	11159.4	59.8	11161	59.8	11161.3	59.8	11168.7	59.8	11165.8	59.8	11163.3	59.8	11157.9	59.8	11161.7	59.8	11161.3	59.8	11162.1	59.8	11166.2	59.8	11162.3	59.8	11161.1	59.8	11170.7
