fittedT	fittedR
1259	160.190404388143
1260	160.660902045107
1261	161.131144492928
1262	161.601131731605
1263	162.070863761138
1264	162.540340581528
1265	163.009562192775
1266	163.478528594877
1267	163.947242821359
1268	164.415704007728
1269	164.88391102984
1270	165.351863887694
1271	165.819562581292
1272	166.287007110634
1273	166.754197475718
1274	167.221134051439
1275	167.687819161272
1276	168.154251260193
1277	168.620430483478
1278	169.086356966401
1279	169.552030844235
1280	170.017452252256
1281	170.482621325737
1282	170.947538199952
1283	171.412203010177
1284	171.876615891684
1285	172.34077697975
1286	172.804686409646
1287	173.268344316649
1288	173.731750836032
1289	174.194906103069
1290	174.657810416544
1291	175.120463810604
1292	175.582866397014
1293	176.045018313313
1294	176.506919697044
1295	176.968570685745
1296	177.429971416958
1297	177.891122028224
1298	178.352022657082
1299	178.812673441074
1300	179.27307451774
1301	179.733226024621
1302	180.193128099257
1303	180.652780879189
1304	181.112184501957
1305	181.571339090183
1306	182.030244780145
1307	182.488901720032
1308	182.947310047056
1309	183.405469898429
1310	183.863381411364
1311	184.321044723073
1312	184.778459970769
1313	185.235627291662
1314	185.692546822967
1315	186.149218701894
1316	186.605643065656
1317	187.061820051466
1318	187.517749796535
1319	187.973432438077
1320	188.428868073654
1321	188.884056743051
1322	189.338998688004
1323	189.79369404376
1324	190.248142945563
1325	190.70234552866
1326	191.156301928296
1327	191.610012279716
1328	192.063476718167
1329	192.516695378894
1330	192.969668397142
1331	193.422395908157
1332	193.874878047185
1333	194.327114949472
1334	194.779106750262
1335	195.230853584802
1336	195.68235543697
1337	196.133612556226
1338	196.584625082875
1339	197.035393150304
1340	197.485916891898
1341	197.936196441042
1342	198.386231931121
1343	198.83602349552
1344	199.285571267626
1345	199.734875380823
1346	200.183935968498
1347	200.632753164034
1348	201.081327100819
1349	201.529657912236
1350	201.977745731672
1351	202.425590639844
1352	202.873192778662
1353	203.320552304444
1354	203.767669348479
1355	204.214544041973
1356	204.661176516046
1357	205.107566901739
1358	205.553715330004
1359	205.999621931714
1360	206.445286837655
1361	206.890710178533
1362	207.335892084968
1363	207.780832687496
1364	208.225532116572
1365	208.669990502565
1366	209.114207980143
1367	209.558184685242
1368	210.001920741154
1369	210.445416278246
1370	210.888671426813
1371	211.331686317082
1372	211.774461079209
1373	212.216995843279
1374	212.659290739308
1375	213.101345897241
1376	213.543161446954
1377	213.98473751825
1378	214.426074240866
1379	214.867171744465
1380	215.308030158642
1381	215.748649612977
1382	216.189030238337
1383	216.629172163683
1384	217.069075518627
1385	217.508740432742
1386	217.948167035566
1435	123.987258388976
1436	123.933136684976
1437	123.879037517101
1438	123.82496156731
1439	123.770909127881
1440	123.716880274247
1441	123.662874999018
1442	123.608893299537
1443	123.554935171243
1444	123.501000576255
1445	123.447089535479
1446	123.393202047598
1447	123.339338052474
1448	123.285497581373
1449	123.231680634297
1450	123.177887151575
1451	123.124117157193
1452	123.070370654798
1453	123.016647608498
1454	122.962948009858
1455	122.909271853459
1456	122.855619129061
1457	122.80198982643
1458	122.748383935326
1459	122.694801445513
1460	122.641242346752
1461	122.587706628808
1462	122.534194281442
1463	122.480705294409
1464	122.427239656496
1465	122.373797358186
1466	122.32037838922
1467	122.266982739339
1468	122.213610398282
1469	122.16026135579
1470	122.106935601604
1471	122.053633125463
1472	122.000353917109
1473	121.947097966282
1474	121.893865263058
1475	121.840655798523
1476	121.787469561253
1477	121.734306541034
1478	121.681166727647
1479	121.628050110876
1480	121.574956680506
1481	121.521886426319
1482	121.468839338099
1483	121.415815405629
1484	121.362814618694
1485	121.309836968248
1486	121.25688244539
1487	121.203951038328
1488	121.151042736921
1489	121.098157531027
1490	121.045295410504
1491	120.992456365211
1492	120.939640385005
1493	120.886847459745
1494	120.834077579289
1495	120.781330733497
1496	120.728606913808
1497	120.675906110301
1498	120.623228311851
1499	120.570573508382
1500	120.517941689819
1501	120.465332846087
1502	120.41274696711
1503	120.360184042813
1504	120.307644063119
1505	120.255127017954
1506	120.202632897242
1507	120.150161694314
1508	120.097713397462
1509	120.045287995635
1510	119.992885478799
1511	119.940505836921
1512	119.888149059965
1513	119.835815137899
1514	119.783504060687
1515	119.731215818297
1516	119.678950400694
1517	119.626707797844
1518	119.574487999712
1519	119.522290996266
1520	119.470116777471
1521	119.417965333292
1522	119.365836653696
1523	119.313730728649
1524	119.261647549841
1525	119.209587111287
1526	119.157549398396
1527	119.105534401198
1528	119.053542109725
1529	119.001572514007
1530	118.949625604075
1531	118.89770136996
1532	118.845799801693
1533	118.793920889304
